"date","imaief_Ags","imaief_BC","imaief_BCS","imaief_Camp","imaief_Coah","imaief_Col","imaief_Chis","imaief_Chih","imaief_CDMX","imaief_Dgo","imaief_Gto","imaief_Gro","imaief_Hgo","imaief_Jal","imaief_Mex","imaief_Mich","imaief_Mor","imaief_Nay","imaief_NL","imaief_Oax","imaief_Pue","imaief_Qro","imaief_QR","imaief_SLP","imaief_Sin","imaief_Son","imaief_Tab","imaief_Tam","imaief_Tlax","imaief_Ver","imaief_Yuc","imaief_Zac","imaief_Ags_22","imaief_BC_22","imaief_BCS_22","imaief_Camp_22","imaief_Coah_22","imaief_Col_22","imaief_Chis_22","imaief_Chih_22","imaief_CDMX_22","imaief_Dgo_22","imaief_Gto_22","imaief_Gro_22","imaief_Hgo_22","imaief_Jal_22","imaief_Mex_22","imaief_Mich_22","imaief_Mor_22","imaief_Nay_22","imaief_NL_22","imaief_Oax_22","imaief_Pue_22","imaief_Qro_22","imaief_QR_22","imaief_SLP_22","imaief_Sin_22","imaief_Son_22","imaief_Tab_22","imaief_Tam_22","imaief_Tlax_22","imaief_Ver_22","imaief_Yuc_22","imaief_Zac_22","imaief_Ags_31_33","imaief_BC_31_33","imaief_BCS_31_33","imaief_Camp_31_33","imaief_Coah_31_33","imaief_Col_31_33","imaief_Chis_31_33","imaief_Chih_31_33","imaief_CDMX_31_33","imaief_Dgo_31_33","imaief_Gto_31_33","imaief_Gro_31_33","imaief_Hgo_31_33","imaief_Jal_31_33","imaief_Mex_31_33","imaief_Mich_31_33","imaief_Mor_31_33","imaief_Nay_31_33","imaief_NL_31_33","imaief_Oax_31_33","imaief_Pue_31_33","imaief_Qro_31_33","imaief_QR_31_33","imaief_SLP_31_33","imaief_Sin_31_33","imaief_Son_31_33","imaief_Tab_31_33","imaief_Tam_31_33","imaief_Tlax_31_33","imaief_Ver_31_33","imaief_Yuc_31_33","imaief_Zac_31_33","igae","ga1","ga3","s43","s46","s48_49","s51","s52","s53","s54","s56","s61","s62","s71","s72","s81","s93","imcp","imcpmi_bn","imcpmi_bm","fbkf","fbkf_mqeq","fbkf_mqeq_n_total","fbkf_mqeq_n_transporte","fbkf_mqeq_n_maquinaria","fbkf_mqeq_m_total","fbkf_mqeq_m_transporte","fbkf_mqeq_m_maquinaria","fbkf_construccion","fbkf_const_residencial ","fbkf_const_noresidencial ","vp_enec","po_enec","rem_enec","horas_enec","po_cmayor","rem_cmayor","ingt_cmayor","mercancias_cmayor","po_cmenor","rem_cmenor","ingt_cmenor","mercancias_cmenor","ingt_ems","po_ems","gastos_ems","rem_ems","tasa_participacion","tasa_desocupacion","tasa_informalidad","tasa_ocupacion_informal","tasa_subocupacion","pnea_p15ymas","tasa_ocupacion_nacional","imai ","s21","s211","s212","s213","s22","s23","s236","s237","s238","s31_33","s311","s312","s313","s314","s315","s316","s321","s322","s323","s324","s325","s326","s327","s331","s332","s333","s334","s335","s336","s337","s339","ivf_imm","ivf_emim","po_emim","horas_emim","rem_emim","X","M","iat_constr","confianza_constr","momento_inversion_constr","iat_manuf","confianza_manuf","momento_inversion_manuf","pedidos_manuf","iat_comer","confianza_comer","momento_inversion_comer","iat_spnf","confianza_spnf","momento_inversion_spnf","confianza_consumidor","prod_veh","ventas_veh"
"1996/05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.638315616302,64.279684800568,54.86830639624,47.204394623414,53.726624495754,48.732253671027,18.609102336271,14.152013554335,56.497540342107,60.471746534068,54.288069949623,78.798666780327,63.019936230397,85.03710634484,79.499693107779,63.583749288027,79.850061544996,54.229278417566,57.656790897712,21.447491805774,49.050977680638,28.668848653798,46.876872699331,23.1799097394,71.271149327606,15.349536938484,17.695470834793,15.173063572463,66.794689096358,60.341915815618,74.943284345265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.500031309205,116.108866453792,150.840281009913,55.421870302145,27.230447947019,37.13214077402,64.757528507699,69.42418270417,54.744022530187,51.290269824998,61.590421026067,59.985336320498,48.067414781813,108.32138646999,84.724758555264,84.190806611258,133.941629005116,107.446449181362,48.319205743314,68.964736789054,166.982399943737,96.479929319732,64.343160107157,61.744293484635,83.832855605533,65.534513307105,81.509811105048,48.893263488835,87.932599190847,27.493879769599,82.075283550311,42.412749479279,NA,NA,NA,NA,NA,7871.98491250461,7460.08188461514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110508,13766
"1996/06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.119774279747,65.54804229802,54.98769842387,47.054065890728,53.237117345011,48.852564748477,18.829167133062,14.476965320266,56.628658819143,61.129002243948,56.576133623593,78.202193586766,63.469387731339,84.919575113222,81.167022189899,62.706221745105,79.831550495467,54.39784501952,57.878372151686,19.634424777791,50.6890153028,28.661719667491,47.269482632285,25.444163754481,70.210366455496,15.031821006641,18.029972905898,14.737831870074,69.190559870907,61.077678804002,78.422263412316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.602266213429,116.505420230826,152.423344947118,53.005196130109,27.630547636447,37.321890975248,66.451002066683,71.794531544156,54.796181733667,50.979722418002,62.74100397127,59.835569184256,48.11585046248,108.358285596562,86.462656054243,84.664164854354,131.820314863847,109.879626874071,49.720996888385,73.31810240631,171.63371761487,90.744242351615,60.014290683177,62.641139302187,84.7068835399,68.039142616542,79.901778749903,66.523031333558,91.297438666511,28.356025521326,82.11176000129,44.469398988343,NA,NA,NA,NA,NA,7695.99296010895,7034.82127550082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108540,14349
"1996/07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.168514672063,68.193836530811,54.934562463225,46.994089890412,53.80247645329,49.04171224964,18.951031959266,15.046741315092,56.778892937953,61.384558954358,57.527591144313,78.833622332448,64.059143601314,85.350846520846,79.743803105168,61.861474759174,79.802225269481,54.828699441108,58.384304322373,20.728790423377,52.073208840717,28.980973948844,47.579564581809,25.29948411751,68.945430895601,15.492778669056,18.975290756502,15.016962487184,72.277831891655,62.022610938435,83.119525897924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.405800572346,116.612402320011,151.156091205875,56.793645149109,28.928233537607,37.312996809435,69.592939436894,74.782447145511,57.256443597151,54.585776581635,61.840605308157,61.085311995024,50.065334024951,115.626659522436,84.382939990404,85.357531730508,129.241617773797,105.140191795039,48.753324858041,67.498771928004,176.650580092487,86.846262641268,60.479201322232,63.295306565142,86.842176546941,68.88979352281,76.268916117478,48.452957284795,89.371122872714,28.140621261003,84.439603930597,39.234523460662,NA,NA,NA,NA,NA,7887.07332076649,7452.98909169953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93943,15166
"1996/08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.16631840413,61.117744971184,55.418256296732,47.162243080254,53.841058994121,49.347064529031,19.063876426849,14.200456013469,56.943800130736,61.991246117273,60.234278476254,79.433233875064,64.664235572606,85.701573846821,79.733453222179,61.957431103265,79.769546100727,54.930815342914,58.347438939244,22.302399499803,52.103899426252,29.661343743201,47.74602421524,29.282690682354,67.621432427099,16.298874580839,18.797469754952,15.684635853327,71.326512028068,59.467372131864,84.770747535075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.431790758369,115.237447760516,149.265307357523,54.870903309964,30.756498066198,37.468137564511,68.176616123619,72.917761808569,55.730303140023,55.227831590611,62.515003038762,60.841880766507,50.263408429262,115.288096165992,90.7512197659,87.244480299611,128.226969231999,103.592970393089,48.907645523462,69.564066694314,170.653848294842,89.017444198389,62.572521146569,61.805433813392,82.843329674071,69.689073616339,69.993041615119,48.540913903086,96.304408378507,28.644261323336,85.985489030802,42.481846371738,NA,NA,NA,NA,NA,8057.5268187519,7652.92769929173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107627,13679
"1996/09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.650635245151,64.095406078888,55.696324129018,47.789912227502,54.403557747588,49.959930352171,19.729030030913,14.494924131407,56.989277793397,60.929625900859,59.101085948421,79.371677461029,65.264427365396,86.402429069772,79.736646608327,61.428854158171,79.730773739726,55.454885460918,58.598677769197,24.415006364825,52.592709796221,30.22803101928,47.775200883808,28.953941326032,67.633123256754,17.150859862191,18.139880949174,16.766569536922,71.27501783517,59.679949282866,84.479574639777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.61648112968,116.628863452492,150.143938266678,56.723024912022,32.865046525998,37.112755386908,67.558644284976,72.702695838099,54.895776205352,52.875088156501,62.751173027982,61.160545521059,49.15324783377,116.297873109479,89.500333060145,87.944972403599,120.481552199075,105.504247668703,50.383961230064,71.479927505847,176.825208478039,91.307551085161,60.788542145995,64.497517169823,82.766722490048,69.09060695146,69.934072583577,56.522206426795,90.88733989538,28.028390591832,83.890093630574,41.147877282321,NA,NA,NA,NA,NA,8370.35227423456,7786.11732633936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100870,14463
"1996/10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.120643619032,62.270522785866,56.017505945283,47.970839650753,54.969104783355,50.496179157808,19.311508543698,15.306434099073,57.162632449144,61.460067575973,58.927973223938,79.543596767191,66.1948967233,87.421690716307,82.119999132224,61.54966993875,79.778495487758,55.976479117209,59.215499720152,23.972267371125,54.163651583239,31.516839517599,49.866613943171,31.465280269817,70.039662916243,18.051020384518,22.658708523872,17.292012175663,74.254447095585,61.188182798071,87.96412744755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.88628607093,117.49202569774,151.466434623769,56.278686017852,35.555728893576,36.998589402555,69.84919922088,76.382218143599,54.590829835326,53.317766791562,64.169338405592,60.971297232606,49.829090648674,115.124147504327,89.008282849625,89.978449904986,127.647740325491,106.427086658614,50.699461521604,69.649734432123,170.894115683097,92.778955478842,60.167218827006,63.602004479314,86.749154400748,69.629651117608,75.379781585056,63.523561318621,92.55425278817,27.647257524716,89.169545294938,42.798210547662,NA,NA,NA,NA,NA,8398.52688442379,8110.82103396808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114734,19801
"1996/11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.917743347386,72.147488379945,56.200302598076,48.186943205623,54.938208019888,50.964326907075,19.79928150426,14.891368161953,57.349694117723,62.463638430155,58.676558277285,79.659442860585,67.181414009947,88.193919724159,83.114634298112,61.486901730267,79.748500287055,56.201304408375,59.612472959195,22.821898278155,53.849189422059,31.293952285457,48.861234463555,30.206052570812,69.876287772645,17.955004235305,19.091709864598,17.816257914093,73.723925690214,60.23323697711,87.922623804888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.644915568094,117.617885817869,151.061995375702,56.458842716603,37.779381127035,38.150899875969,68.912792847342,75.622105392765,54.474211333335,52.61018631757,65.738307903971,61.465186388519,50.54861532172,115.799802369406,90.921998111294,93.435633810417,127.775515589829,119.371282455079,51.417660368926,68.94700155039,173.853104931953,94.926949372786,60.343562496637,64.884890280882,86.087005956129,70.358952880541,72.273257959542,71.102415816092,96.617128178047,27.598529889352,84.25633614603,43.318590495671,NA,NA,NA,NA,NA,8560.39700479348,8092.18847735256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99784,24145
"1996/12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.320634836477,63.538114056513,56.569262323354,48.630205245883,55.352160413998,51.877013500886,20.155020363514,13.09674225788,57.446273864842,62.740587962498,58.683628666673,80.410600121508,68.209440930224,89.821906789567,83.855808478256,61.028260788983,79.17910344783,56.561774692509,59.925321652423,23.604775502977,55.315622619709,33.247387922034,51.596313162857,31.843376168288,71.998949556422,19.773510150993,23.426975589506,18.652940231442,74.891952194121,62.158392165642,89.00659578249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.530614382096,119.304904064737,153.355569325767,57.080837774007,41.032065026813,37.176752935557,73.254119727349,77.117942828231,57.384990469837,53.718109048582,65.316701676266,61.376992710021,52.624390034842,121.662102934237,94.696576294321,97.285016265673,134.340521187122,114.934364819351,54.54760534581,73.572150834657,179.61124040182,95.530753657439,63.278658862284,67.608957893799,87.035141869777,70.492191591052,74.219625871695,63.965671245124,96.818609364025,28.127752052647,86.672197661735,45.038064941518,NA,NA,NA,NA,NA,8550.84620609393,7666.94798506779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85036,28770
"1997/01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.031379872931,66.555799117686,57.153961364188,49.233510975319,54.316192990824,52.175844261818,19.794891754312,13.706211105925,57.396110327528,63.039128992133,60.345982899456,79.305145703288,69.398435119163,91.769462967733,83.901732084632,65.261802754933,82.285957152773,56.610887059634,60.070660725574,24.042817573363,53.598596766914,33.485056656977,52.358371517945,33.179712735408,72.15605251913,19.714015800928,24.807012329018,18.772045011291,72.126446031849,60.598029515774,84.796383222245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.751889581069,119.219073098943,154.075179250789,56.340476800099,41.979713081744,37.938503700759,68.299917912455,74.084597455432,55.2700345218,51.720248983164,64.515645515406,60.909828370338,50.949853804936,118.225276593593,96.295279951203,94.308881197111,133.133733609414,95.283264784066,51.415761201902,73.891068187872,172.258847882841,97.164635305737,63.015741349007,62.403732084076,87.347401925586,71.211019191862,81.019458944826,62.914045756639,98.541477737195,29.898909561123,86.962436229482,42.961828883591,NA,NA,NA,NA,NA,8923.26573149215,8185.27847683257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109486,18287
"1997/02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.270137870364,63.639090144269,57.202357437605,49.983781827657,54.760095063723,52.957260242662,20.101029592466,14.110605228551,57.501664920434,62.419760673964,59.294850921115,79.759534219647,70.254215159765,92.825426131671,85.1909204929,64.130185412842,81.648225553673,57.674290004947,61.080449384934,25.69782257423,54.284684279488,33.580267583882,52.163709180012,33.070614355753,73.571176376247,19.668509501825,25.492704403631,19.70747149385,72.006817042855,61.00360361795,84.415703315192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.200099275585,121.656722570696,155.846522301198,59.896908957945,44.135166449425,37.563344363486,67.81441544939,73.402532164788,54.960760418631,50.480876941503,65.561181716151,61.833595383036,51.676331089098,119.09337612766,91.231847991547,93.229196736211,138.706987495001,94.389986766772,52.262608993287,79.58581392247,180.287509284073,99.279085188874,60.840974429554,63.233299940503,88.215942374969,77.738963257669,79.81656996754,61.832399973383,97.169568329013,30.202700754231,88.799168741055,44.466255148223,NA,NA,NA,NA,NA,8637.91890830237,8290.73603864449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102219,19219
"1997/03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.648203271093,63.169653038466,57.507502325252,50.652272736023,54.916959913719,52.899626878334,19.62715193861,14.278782954697,57.780353495631,62.821525002288,58.996992237498,78.862592735355,70.959879488771,91.1223951406,85.261042182188,63.277474588786,81.701513874621,57.265566444408,60.593389798427,25.767846114031,54.642227835885,33.790540592969,52.112765397173,32.100800381151,75.223033835455,20.168000372297,27.101487209532,19.561953263307,71.312841080905,61.076484550203,83.116651732126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.776058173016,121.025483886805,154.988261783879,57.789009033882,45.654615982742,38.147248690689,67.383593852258,73.081456187188,54.420230531033,50.232141505022,66.355934229216,61.267643496993,49.496113851188,118.636480080808,91.726504814016,93.337063696816,129.955632605699,117.414371080003,51.467531222615,81.798728796941,170.552046876068,97.775008132232,63.765037819462,64.016243793952,89.472654669674,73.581440697329,90.188522287413,68.093721757218,101.544596558066,29.97531333113,86.986866917479,46.165191524604,NA,NA,NA,NA,NA,8840.43887916376,8572.8055515571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99114,18860
"1997/04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.292116527027,64.647422228639,57.890674880465,50.847019602684,55.830289488711,53.750689244893,20.514637822684,14.251452017359,57.633191345805,63.556675497512,59.938117783903,81.01290083688,72.410164697538,94.094988167346,86.276241873187,64.61998099682,81.696235157733,58.414600297169,61.565676986997,27.697788848991,57.137146669856,35.339409843718,54.482944070123,32.040597070397,77.859420734873,21.561692385477,27.445698495663,21.320152378265,76.120180329994,64.701432137584,88.569498754884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.524605760749,120.713037590838,154.903231684122,60.212638089619,45.634191405978,37.296233608997,71.247586823874,77.602324297151,55.78689629641,51.120332270987,67.364822368995,61.617180530993,50.830954891344,131.087347459192,95.19238744872,94.904647246568,135.757262710169,119.412796394581,51.891445752425,82.755172869613,181.104872543747,99.38944133781,64.322272589112,68.039313020672,93.404421872879,76.238619985635,80.403055958642,69.992302834456,106.706532382974,30.098993699202,90.232869589989,48.646731327052,NA,NA,NA,NA,NA,8901.88649687356,8788.88451485249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109303,20628
"1997/05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.901627660874,68.287679299036,58.205458772561,51.095621118847,55.682948199041,54.204949812574,20.29317685567,14.330232818357,57.928343232929,63.64718473091,61.384691272252,80.082389240493,72.981491070446,94.543624597019,87.05619588538,64.503475172559,81.708791882173,58.513636805888,61.623613372641,27.096284154782,58.153135731395,35.352848861445,54.511606232336,34.345022847735,76.582929636315,21.311671498611,29.938033805995,20.349551983553,77.7206896775,66.193474128394,90.377498374333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.576309006838,122.641202858408,156.284243292227,61.406982947965,48.142164762384,37.273875577846,72.469884393676,78.673462931209,57.577621346477,55.118811137432,67.739261325256,61.992147608373,47.497394280646,122.967694693522,95.731787048126,96.769761191748,132.868756418019,131.179317959826,49.996397814813,88.107017145311,183.720988556738,97.581752851799,66.201897803698,68.44887666918,90.631185077454,76.963278137716,80.475441440122,70.00813134581,112.212789816653,30.709275975705,90.856205231296,44.29065357512,NA,NA,NA,NA,NA,8830.14241072067,8746.08210311179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120675,22148
